card_id,total_transactions,fraud_transactions,avg_amount,max_amount,last_tx_ts,fraud_rate,is_risky
card_0304,142,0,129.71091549295775,7541.7,2013-01-02 23:39:02+00:00,0.0,0
card_0305,142,0,69.34929577464789,1127.78,2013-01-02 23:51:29+00:00,0.0,0
card_0306,142,0,77.71894366197184,1843.8,2013-01-02 23:48:04+00:00,0.0,0
card_0307,142,0,85.68697183098591,1563.21,2013-01-02 23:27:09+00:00,0.0,0
card_0308,142,0,76.56211267605633,1089.24,2013-01-02 23:40:09+00:00,0.0,0
card_0309,142,0,51.697535211267606,912.0,2013-01-02 23:31:56+00:00,0.0,0
card_0310,142,1,122.03507042253521,2302.38,2013-01-02 23:15:04+00:00,0.007042253521126761,1
card_0311,142,0,103.55767605633802,1764.7,2013-01-02 23:30:18+00:00,0.0,0
card_0312,142,0,91.1056338028169,1123.64,2013-01-02 23:41:01+00:00,0.0,0
card_0313,142,0,75.73725352112676,835.0,2013-01-02 23:39:14+00:00,0.0,0
card_0314,142,0,77.14535211267605,1542.72,2013-01-02 23:40:11+00:00,0.0,0
card_0315,142,0,90.39978873239437,1878.12,2013-01-02 23:20:30+00:00,0.0,0
card_0316,142,0,90.60330985915493,2000.0,2013-01-02 23:28:19+00:00,0.0,0
card_0317,142,0,96.01985915492958,1743.2,2013-01-02 23:52:12+00:00,0.0,0
card_0318,142,1,89.88816901408451,1302.0,2013-01-02 23:42:02+00:00,0.007042253521126761,1
card_0319,142,0,87.43394366197184,1217.0,2013-01-02 23:59:31+00:00,0.0,0
card_0320,142,1,70.23394366197182,633.4,2013-01-02 23:58:28+00:00,0.007042253521126761,1
card_0321,142,2,81.78239436619718,1628.27,2013-01-02 23:49:53+00:00,0.014084507042253521,1
card_0322,142,0,79.89633802816901,1407.22,2013-01-02 23:26:18+00:00,0.0,0
card_0323,142,0,65.84633802816901,592.98,2013-01-02 23:33:15+00:00,0.0,0
card_0324,142,0,74.88042253521127,2106.94,2013-01-02 23:35:27+00:00,0.0,0
card_0325,142,0,89.52274647887323,800.0,2013-01-02 23:58:39+00:00,0.0,0
card_0326,142,0,66.67239436619718,826.6,2013-01-02 22:55:33+00:00,0.0,0
card_0327,142,0,64.92014084507042,1107.16,2013-01-02 23:21:30+00:00,0.0,0
card_0328,142,0,101.6980985915493,1848.06,2013-01-02 23:46:23+00:00,0.0,0
card_0329,142,0,80.58577464788732,1484.37,2013-01-02 23:53:58+00:00,0.0,0
card_0330,142,1,88.0268309859155,2090.0,2013-01-02 23:50:23+00:00,0.007042253521126761,1
card_0331,142,0,65.74788732394366,1004.92,2013-01-02 23:58:15+00:00,0.0,0
card_0332,142,1,68.82654929577464,1582.23,2013-01-02 23:44:20+00:00,0.007042253521126761,1
card_0333,142,0,112.00288732394367,2105.52,2013-01-02 23:30:22+00:00,0.0,0
card_0334,142,0,72.63260563380281,799.99,2013-01-02 23:55:11+00:00,0.0,0
card_0335,142,0,108.67711267605634,1837.66,2013-01-02 23:45:28+00:00,0.0,0
card_0336,142,0,114.91133802816901,3690.24,2013-01-02 23:38:10+00:00,0.0,0
card_0337,142,1,74.37478873239436,949.58,2013-01-02 23:57:22+00:00,0.007042253521126761,1
card_0338,142,1,107.64274647887325,4487.49,2013-01-02 23:54:49+00:00,0.007042253521126761,1
card_0339,142,0,80.0575352112676,973.0,2013-01-02 23:53:20+00:00,0.0,0
card_0340,142,0,87.65225352112677,1982.98,2013-01-02 23:32:57+00:00,0.0,0
card_0341,142,1,79.0450704225352,1000.0,2013-01-02 23:45:20+00:00,0.007042253521126761,1
card_0342,142,0,73.78605633802817,898.86,2013-01-02 23:25:14+00:00,0.0,0
card_0343,142,0,86.73929577464789,1649.85,2013-01-02 23:39:17+00:00,0.0,0
card_0344,142,1,71.20661971830987,1377.51,2013-01-02 23:54:01+00:00,0.007042253521126761,1
card_0345,142,0,106.33570422535212,1435.5,2013-01-02 23:35:49+00:00,0.0,0
card_0346,142,1,101.9162676056338,2266.01,2013-01-02 23:55:06+00:00,0.007042253521126761,1
card_0347,142,0,82.38661971830986,1125.0,2013-01-02 23:54:16+00:00,0.0,0
card_0348,142,0,82.04464788732395,1865.17,2013-01-02 23:47:07+00:00,0.0,0
card_0349,142,1,108.27908450704226,3502.13,2013-01-02 23:56:26+00:00,0.007042253521126761,1
card_0350,142,0,86.84464788732394,1989.68,2013-01-02 23:40:27+00:00,0.0,0
card_0351,142,0,94.0462676056338,1279.42,2013-01-02 22:55:30+00:00,0.0,0
card_0352,142,0,77.05105633802818,4000.0,2013-01-02 23:46:20+00:00,0.0,0
card_0353,142,0,65.415,899.0,2013-01-02 23:43:01+00:00,0.0,0
card_0354,142,0,83.98591549295774,1865.13,2013-01-02 23:12:08+00:00,0.0,0
card_0355,142,0,95.36105633802818,1505.78,2013-01-02 23:50:09+00:00,0.0,0
card_0356,142,0,58.40049295774647,467.34,2013-01-02 23:38:33+00:00,0.0,0
card_0357,142,0,72.95345070422535,946.05,2013-01-02 23:43:59+00:00,0.0,0
card_0358,142,0,75.22887323943662,2015.67,2013-01-02 23:36:20+00:00,0.0,0
card_0359,142,0,62.52387323943662,1213.2,2013-01-02 23:49:31+00:00,0.0,0
card_0360,142,0,104.22816901408451,2909.94,2013-01-02 23:32:39+00:00,0.0,0
card_0361,142,0,83.12957746478872,1261.99,2013-01-02 23:42:39+00:00,0.0,0
card_0362,142,0,99.49154929577465,2464.32,2013-01-02 23:00:25+00:00,0.0,0
card_0363,142,0,127.32323943661973,4000.0,2013-01-02 23:13:44+00:00,0.0,0
card_0364,142,0,72.02978873239437,2031.02,2013-01-02 23:26:48+00:00,0.0,0
card_0365,142,0,68.6068309859155,496.41,2013-01-02 22:52:20+00:00,0.0,0
card_0366,142,0,102.71838028169014,1379.84,2013-01-02 23:05:46+00:00,0.0,0
card_0367,142,0,94.29345070422535,1305.92,2013-01-02 23:35:16+00:00,0.0,0
card_0368,142,0,61.79345070422535,835.0,2013-01-02 23:37:43+00:00,0.0,0
card_0369,142,0,70.87394366197184,1350.0,2013-01-02 23:57:02+00:00,0.0,0
card_0370,142,1,74.29070422535212,915.08,2013-01-02 23:22:51+00:00,0.007042253521126761,1
card_0371,142,0,88.77014084507043,991.98,2013-01-02 23:46:51+00:00,0.0,0
card_0372,142,0,74.36408450704226,700.0,2013-01-02 23:59:22+00:00,0.0,0
card_0373,142,1,60.40788732394366,721.31,2013-01-02 23:49:21+00:00,0.007042253521126761,1
card_0374,142,0,63.53760563380282,680.0,2013-01-02 23:58:30+00:00,0.0,0
card_0375,142,2,90.59971830985916,1145.15,2013-01-02 23:53:13+00:00,0.014084507042253521,1
card_0376,142,0,90.1443661971831,1767.71,2013-01-02 22:22:29+00:00,0.0,0
card_0377,142,2,70.77387323943661,1174.4,2013-01-02 23:59:21+00:00,0.014084507042253521,1
card_0378,142,0,76.22091549295776,1519.97,2013-01-02 23:28:07+00:00,0.0,0
card_0379,142,0,54.06838028169014,352.96,2013-01-02 23:54:26+00:00,0.0,0
card_0380,142,0,80.8631690140845,1064.35,2013-01-02 23:11:49+00:00,0.0,0
card_0381,142,0,85.46366197183099,1217.5,2013-01-02 23:33:02+00:00,0.0,0
card_0382,142,0,68.05352112676057,1022.31,2013-01-02 23:57:03+00:00,0.0,0
card_0383,142,0,96.25084507042254,959.65,2013-01-02 23:53:21+00:00,0.0,0
card_0384,142,0,91.72394366197183,1317.54,2013-01-02 23:56:39+00:00,0.0,0
card_0385,142,2,81.35204225352112,1160.58,2013-01-02 23:51:40+00:00,0.014084507042253521,1
card_0386,142,0,78.54978873239436,2216.0,2013-01-02 23:58:54+00:00,0.0,0
card_0387,142,0,93.76401408450704,1683.77,2013-01-02 23:04:09+00:00,0.0,0
card_0388,142,0,58.08978873239437,833.6,2013-01-02 23:48:13+00:00,0.0,0
card_0389,142,2,112.25619718309859,2520.47,2013-01-02 23:10:50+00:00,0.014084507042253521,1
card_0390,142,1,98.32133802816902,1809.68,2013-01-02 23:59:43+00:00,0.007042253521126761,1
card_0391,142,0,91.45866197183099,1915.01,2013-01-02 23:51:50+00:00,0.0,0
card_0392,142,0,80.59971830985916,850.15,2013-01-02 23:54:32+00:00,0.0,0
card_0393,142,0,73.99704225352113,2115.77,2013-01-02 23:51:23+00:00,0.0,0
card_0394,142,0,115.49204225352112,3500.0,2013-01-02 23:15:56+00:00,0.0,0
card_0395,142,0,79.45457746478873,1708.56,2013-01-02 23:35:02+00:00,0.0,0
card_0396,142,0,85.63711267605633,1324.32,2013-01-02 23:20:43+00:00,0.0,0
card_0397,142,1,106.128661971831,3454.92,2013-01-02 23:34:38+00:00,0.007042253521126761,1
card_0398,142,0,92.87718309859154,3425.0,2013-01-02 23:27:33+00:00,0.0,0
card_0399,142,0,83.91992957746479,1413.35,2013-01-02 23:29:58+00:00,0.0,0
card_0400,142,1,81.76007042253521,997.5,2013-01-02 23:25:48+00:00,0.007042253521126761,1
card_0401,142,1,163.3930985915493,11898.09,2013-01-02 23:46:16+00:00,0.007042253521126761,1
card_0402,142,0,50.692535211267604,501.51,2013-01-02 23:56:03+00:00,0.0,0
card_0403,142,0,81.07373239436619,2199.54,2013-01-02 23:57:10+00:00,0.0,0
card_0404,142,0,77.57366197183099,1034.35,2013-01-02 23:05:00+00:00,0.0,0
card_0405,142,0,73.31640845070423,1240.72,2013-01-02 23:29:04+00:00,0.0,0
card_0406,142,0,63.53528169014085,664.58,2013-01-02 23:24:08+00:00,0.0,0
card_0407,142,0,110.6131690140845,3418.41,2013-01-02 23:01:55+00:00,0.0,0
card_0408,142,0,132.1337323943662,2831.4,2013-01-02 23:08:40+00:00,0.0,0
card_0409,142,0,82.59049295774648,916.63,2013-01-02 22:52:03+00:00,0.0,0
card_0410,142,0,74.72992957746479,1380.0,2013-01-02 23:43:01+00:00,0.0,0
card_0411,142,0,150.8156338028169,3320.87,2013-01-02 23:20:06+00:00,0.0,0
card_0412,142,0,88.36394366197183,1768.99,2013-01-02 23:53:38+00:00,0.0,0
card_0413,142,1,71.05584507042254,1110.83,2013-01-02 23:35:20+00:00,0.007042253521126761,1
card_0414,142,0,100.54049295774648,1691.02,2013-01-02 23:57:50+00:00,0.0,0
card_0415,142,1,121.3826056338028,4350.0,2013-01-02 23:56:18+00:00,0.007042253521126761,1
card_0416,142,0,128.13584507042253,6511.0,2013-01-02 23:55:44+00:00,0.0,0
card_0417,142,0,66.8830985915493,1000.0,2013-01-02 23:30:53+00:00,0.0,0
card_0418,142,0,77.53753521126761,1068.0,2013-01-02 22:56:58+00:00,0.0,0
card_0419,142,1,95.5993661971831,4457.43,2013-01-02 23:37:10+00:00,0.007042253521126761,1
card_0420,142,0,94.20514084507042,2598.57,2013-01-02 23:29:57+00:00,0.0,0
card_0421,142,0,88.8437323943662,1572.92,2013-01-02 23:14:15+00:00,0.0,0
card_0422,142,0,103.20711267605634,1481.65,2013-01-02 22:22:22+00:00,0.0,0
card_0423,142,0,67.84830985915492,894.14,2013-01-02 23:32:40+00:00,0.0,0
card_0424,142,0,88.32098591549295,1619.1,2013-01-02 23:45:42+00:00,0.0,0
card_0425,142,0,82.86169014084507,800.0,2013-01-02 23:46:46+00:00,0.0,0
card_0426,142,0,90.31415492957747,2034.86,2013-01-02 23:50:51+00:00,0.0,0
card_0427,142,0,72.72767605633803,699.8,2013-01-02 23:59:05+00:00,0.0,0
card_0428,142,0,74.15697183098592,850.52,2013-01-02 23:47:37+00:00,0.0,0
card_0429,142,0,97.6680281690141,4111.0,2013-01-02 23:18:18+00:00,0.0,0
card_0430,142,0,82.49697183098591,1144.93,2013-01-02 23:45:43+00:00,0.0,0
card_0431,142,0,103.26704225352113,1600.0,2013-01-02 23:59:02+00:00,0.0,0
card_0432,142,0,86.30422535211268,1565.12,2013-01-02 23:50:57+00:00,0.0,0
card_0433,142,0,70.1437323943662,631.86,2013-01-02 23:31:06+00:00,0.0,0
card_0434,142,1,71.92711267605634,734.6,2013-01-02 23:36:45+00:00,0.007042253521126761,1
card_0435,142,0,76.2838028169014,1352.14,2013-01-02 23:54:28+00:00,0.0,0
card_0436,142,1,76.31802816901408,1387.28,2013-01-02 23:35:47+00:00,0.007042253521126761,1
card_0437,142,0,71.37725352112676,1123.98,2013-01-02 23:43:15+00:00,0.0,0
card_0438,142,0,102.82690140845071,1442.0,2013-01-02 23:51:59+00:00,0.0,0
card_0439,142,0,102.40274647887323,1110.05,2013-01-02 23:38:55+00:00,0.0,0
card_0440,142,0,94.28323943661971,1514.97,2013-01-02 23:21:26+00:00,0.0,0
card_0441,142,0,58.32584507042254,999.0,2013-01-02 23:44:09+00:00,0.0,0
card_0442,142,0,104.99204225352113,2957.29,2013-01-02 23:34:29+00:00,0.0,0
card_0443,142,0,112.29584507042253,1430.0,2013-01-02 23:49:59+00:00,0.0,0
card_0444,142,0,59.80845070422536,1379.44,2013-01-02 23:41:44+00:00,0.0,0
card_0445,142,2,122.09915492957748,2775.17,2013-01-02 22:57:19+00:00,0.014084507042253521,1
card_0446,142,1,78.10323943661972,1542.86,2013-01-02 23:34:40+00:00,0.007042253521126761,1
card_0447,142,1,52.56323943661972,749.92,2013-01-02 23:52:19+00:00,0.007042253521126761,1
card_0448,142,0,96.21422535211268,1930.39,2013-01-02 23:29:57+00:00,0.0,0
card_0449,142,0,90.40211267605635,1199.95,2013-01-02 23:16:13+00:00,0.0,0
card_0450,142,0,66.61732394366197,838.0,2013-01-02 23:34:55+00:00,0.0,0
card_0451,142,0,81.83922535211268,1874.14,2013-01-02 23:43:08+00:00,0.0,0
card_0452,142,0,61.98098591549295,600.0,2013-01-02 23:42:43+00:00,0.0,0
card_0453,142,0,100.14774647887323,1916.59,2013-01-02 23:41:00+00:00,0.0,0
card_0454,142,0,63.08978873239437,1280.34,2013-01-02 23:41:59+00:00,0.0,0
card_0455,142,0,72.91422535211268,984.0,2013-01-02 23:41:57+00:00,0.0,0
card_0456,142,0,86.4669014084507,2183.88,2013-01-02 23:25:35+00:00,0.0,0
card_0457,142,1,75.95767605633803,981.95,2013-01-02 23:59:47+00:00,0.007042253521126761,1
card_0458,142,0,120.19352112676056,1651.53,2013-01-02 22:39:09+00:00,0.0,0
card_0459,142,0,75.90753521126761,781.72,2013-01-02 23:59:24+00:00,0.0,0
card_0460,142,0,92.49943661971831,2074.69,2013-01-02 23:06:09+00:00,0.0,0
card_0461,142,2,86.99366197183099,2149.36,2013-01-02 22:52:47+00:00,0.014084507042253521,1
card_0462,142,0,70.07338028169013,901.5,2013-01-02 23:47:36+00:00,0.0,0
card_0463,142,0,74.55795774647888,695.0,2013-01-02 23:53:03+00:00,0.0,0
card_0464,142,0,60.83309859154929,1260.4,2013-01-02 23:56:39+00:00,0.0,0
card_0465,142,1,69.62408450704226,1144.0,2013-01-02 23:54:15+00:00,0.007042253521126761,1
card_0466,142,0,87.89422535211267,997.77,2013-01-02 23:56:20+00:00,0.0,0
card_0467,142,0,70.36225352112676,1105.5,2013-01-02 23:53:06+00:00,0.0,0
card_0468,142,1,69.35739436619718,795.52,2013-01-02 23:40:49+00:00,0.007042253521126761,1
card_0469,142,0,71.2142957746479,887.86,2013-01-02 23:58:30+00:00,0.0,0
card_0470,142,0,75.51901408450705,867.76,2013-01-02 23:45:02+00:00,0.0,0
card_0471,142,0,80.91647887323943,1447.71,2013-01-02 23:56:14+00:00,0.0,0
card_0472,142,0,121.2107042253521,6828.0,2013-01-02 23:58:47+00:00,0.0,0
card_0473,142,0,104.50542253521127,3692.76,2013-01-02 23:42:30+00:00,0.0,0
card_0474,142,0,72.55450704225352,1296.93,2013-01-02 23:35:37+00:00,0.0,0
card_0475,142,1,125.37450704225353,2006.03,2013-01-02 23:25:03+00:00,0.007042253521126761,1
card_0476,142,0,74.22098591549295,977.0,2013-01-02 23:51:25+00:00,0.0,0
card_0477,142,0,89.5831690140845,1378.68,2013-01-02 23:31:02+00:00,0.0,0
card_0478,142,0,64.22338028169014,563.0,2013-01-02 23:05:28+00:00,0.0,0
card_0479,142,0,91.3807042253521,1655.13,2013-01-02 23:49:01+00:00,0.0,0
card_0480,142,0,87.1906338028169,2796.44,2013-01-02 23:00:37+00:00,0.0,0
card_0481,142,0,79.93443661971831,1201.93,2013-01-02 23:16:12+00:00,0.0,0
card_0482,142,0,78.5,1641.0,2013-01-02 22:55:29+00:00,0.0,0
card_0483,142,0,93.61964788732394,2099.0,2013-01-02 23:31:23+00:00,0.0,0
card_0484,142,1,82.54669014084506,771.0,2013-01-02 23:49:51+00:00,0.007042253521126761,1
card_0485,142,0,66.91147887323943,935.95,2013-01-02 22:56:28+00:00,0.0,0
card_0486,142,1,80.60133802816901,1261.44,2013-01-02 23:37:22+00:00,0.007042253521126761,1
card_0487,142,0,107.3188028169014,4275.58,2013-01-02 22:57:08+00:00,0.0,0
card_0488,142,0,80.86605633802817,1187.92,2013-01-02 23:48:06+00:00,0.0,0
card_0489,142,1,104.25830985915493,1890.56,2013-01-02 23:59:17+00:00,0.007042253521126761,1
card_0490,142,1,77.53802816901408,715.26,2013-01-02 23:37:32+00:00,0.007042253521126761,1
card_0491,142,0,67.39866197183099,750.0,2013-01-02 23:53:54+00:00,0.0,0
card_0492,142,0,95.4569014084507,1445.8,2013-01-02 23:47:05+00:00,0.0,0
card_0493,142,0,68.61514084507043,596.39,2013-01-02 23:53:09+00:00,0.0,0
card_0494,142,1,61.86394366197183,650.0,2013-01-02 23:56:47+00:00,0.007042253521126761,1
card_0495,142,0,102.05056338028169,2390.73,2013-01-02 23:11:06+00:00,0.0,0
card_0496,142,1,76.48084507042255,1596.46,2013-01-02 23:07:57+00:00,0.007042253521126761,1
card_0497,142,0,84.98563380281689,1500.0,2013-01-02 23:58:19+00:00,0.0,0
card_0498,142,0,75.05725352112675,1092.48,2013-01-02 23:48:17+00:00,0.0,0
card_0499,142,0,91.03957746478874,1676.6,2013-01-02 23:57:27+00:00,0.0,0
card_0500,142,0,124.44154929577465,2992.05,2013-01-02 23:38:34+00:00,0.0,0
card_0501,142,0,88.39760563380283,1989.72,2013-01-02 23:56:29+00:00,0.0,0
card_0502,142,0,55.526408450704224,1501.5,2013-01-02 23:39:01+00:00,0.0,0
card_0503,142,0,78.46387323943662,1301.11,2013-01-02 23:44:04+00:00,0.0,0
card_0504,142,2,109.4830985915493,1684.35,2013-01-02 23:28:26+00:00,0.014084507042253521,1
card_0505,142,0,56.59077464788732,636.66,2013-01-02 22:54:50+00:00,0.0,0
card_0506,142,0,99.83464788732395,1408.29,2013-01-02 23:12:29+00:00,0.0,0
card_0507,142,0,65.2293661971831,1149.0,2013-01-02 23:21:26+00:00,0.0,0
card_0508,142,0,75.31471830985916,1729.79,2013-01-02 23:11:12+00:00,0.0,0
card_0509,142,0,76.99781690140846,1278.0,2013-01-02 23:34:44+00:00,0.0,0
card_0510,142,0,87.86204225352112,1780.52,2013-01-02 23:19:25+00:00,0.0,0
card_0511,142,2,58.27894366197184,697.39,2013-01-02 23:56:30+00:00,0.014084507042253521,1
card_0512,142,1,98.55605633802817,1939.3,2013-01-02 23:36:03+00:00,0.007042253521126761,1
card_0513,142,0,76.16838028169013,940.56,2013-01-02 23:41:12+00:00,0.0,0
card_0514,142,1,93.36774647887323,2734.8,2013-01-02 23:32:54+00:00,0.007042253521126761,1
card_0515,142,0,85.33760563380282,1005.88,2013-01-02 23:25:58+00:00,0.0,0
card_0516,142,0,73.73654929577465,1484.67,2013-01-02 23:34:47+00:00,0.0,0
card_0517,142,0,120.07211267605635,2160.12,2013-01-02 23:19:54+00:00,0.0,0
card_0518,142,0,147.65936619718312,4543.64,2013-01-02 23:35:14+00:00,0.0,0
card_0519,142,1,85.13697183098591,2145.8,2013-01-02 23:29:06+00:00,0.007042253521126761,1
card_0520,142,0,80.60598591549295,1150.59,2013-01-02 23:16:44+00:00,0.0,0
card_0521,142,0,77.21,1158.0,2013-01-02 23:33:04+00:00,0.0,0
card_0522,142,0,78.96457746478873,1373.25,2013-01-02 23:03:05+00:00,0.0,0
card_0523,142,0,83.87915492957747,2108.19,2013-01-02 22:51:59+00:00,0.0,0
card_0524,142,0,55.11161971830985,525.0,2013-01-02 23:33:13+00:00,0.0,0
card_0525,142,1,71.04823943661972,1330.66,2013-01-02 23:32:00+00:00,0.007042253521126761,1
card_0526,142,0,78.02704225352113,1266.94,2013-01-02 23:58:32+00:00,0.0,0
card_0527,142,0,113.68894366197183,3100.0,2013-01-02 23:57:39+00:00,0.0,0
card_0528,142,0,57.400211267605634,1568.07,2013-01-02 23:31:55+00:00,0.0,0
card_0529,142,0,79.51176056338028,1302.49,2013-01-02 23:38:22+00:00,0.0,0
card_0530,142,0,67.76380281690142,1060.0,2013-01-02 23:48:15+00:00,0.0,0
card_0531,142,0,90.9338028169014,1295.0,2013-01-02 23:52:55+00:00,0.0,0
card_0532,142,1,82.77260563380283,1967.64,2013-01-02 23:47:40+00:00,0.007042253521126761,1
card_0533,142,0,94.08478873239437,1853.0,2013-01-02 23:51:28+00:00,0.0,0
card_0534,142,0,105.8093661971831,1814.33,2013-01-02 23:59:04+00:00,0.0,0
card_0535,142,3,94.3356338028169,1762.2,2013-01-02 23:31:03+00:00,0.02112676056338028,1
card_0536,142,0,74.63387323943662,1380.0,2013-01-02 22:58:41+00:00,0.0,0
card_0537,142,0,84.08267605633803,1125.0,2013-01-02 23:51:16+00:00,0.0,0
card_0538,142,1,132.23084507042253,2392.08,2013-01-02 23:50:37+00:00,0.007042253521126761,1
card_0539,142,0,98.31901408450703,2602.0,2013-01-02 23:47:26+00:00,0.0,0
card_0540,142,0,123.82647887323944,2006.27,2013-01-02 23:27:12+00:00,0.0,0
card_0541,142,0,94.68169014084506,1744.21,2013-01-02 23:35:15+00:00,0.0,0
card_0542,142,0,74.87021126760563,1550.21,2013-01-02 23:59:28+00:00,0.0,0
card_0543,142,0,109.0507042253521,2849.44,2013-01-02 23:36:15+00:00,0.0,0
card_0544,142,0,81.70535211267605,1516.7,2013-01-02 23:56:45+00:00,0.0,0
card_0545,142,0,86.13295774647888,1098.0,2013-01-02 23:21:50+00:00,0.0,0
card_0546,142,0,112.48197183098591,1873.12,2013-01-02 22:52:20+00:00,0.0,0
card_0547,142,1,100.6505633802817,1314.05,2013-01-02 23:55:50+00:00,0.007042253521126761,1
card_0548,142,0,93.23830985915492,3669.0,2013-01-02 23:41:15+00:00,0.0,0
card_0549,142,0,75.11288732394367,1212.68,2013-01-02 23:08:56+00:00,0.0,0
card_0550,142,0,81.84345070422536,1283.18,2013-01-02 23:07:15+00:00,0.0,0
card_0551,142,0,73.02457746478873,1367.66,2013-01-02 23:57:15+00:00,0.0,0
card_0552,142,0,70.39176056338027,1078.0,2013-01-02 23:53:25+00:00,0.0,0
card_0553,142,1,116.46471830985917,1654.1,2013-01-02 23:43:27+00:00,0.007042253521126761,1
card_0554,142,0,98.87232394366198,1885.93,2013-01-02 23:41:18+00:00,0.0,0
card_0555,142,0,66.08774647887324,1241.0,2013-01-02 23:05:35+00:00,0.0,0
card_0556,142,0,73.58957746478873,889.62,2013-01-02 23:50:57+00:00,0.0,0
card_0557,142,0,78.83281690140845,2080.08,2013-01-02 22:12:33+00:00,0.0,0
card_0558,142,0,163.7350704225352,10000.0,2013-01-02 23:34:05+00:00,0.0,0
card_0559,142,0,50.156056338028165,836.22,2013-01-02 23:59:30+00:00,0.0,0
card_0560,142,0,160.73781690140845,6900.47,2013-01-02 23:34:24+00:00,0.0,0
card_0561,142,0,97.9556338028169,1235.0,2013-01-02 23:28:56+00:00,0.0,0
card_0562,142,1,86.938661971831,1134.56,2013-01-02 23:59:26+00:00,0.007042253521126761,1
card_0563,142,0,92.12091549295775,1624.88,2013-01-02 23:38:00+00:00,0.0,0
card_0564,142,0,98.375,2404.0,2013-01-02 23:48:37+00:00,0.0,0
card_0565,142,0,89.84922535211268,1404.96,2013-01-02 23:20:31+00:00,0.0,0
card_0566,142,0,89.93992957746478,3208.62,2013-01-02 23:21:54+00:00,0.0,0
card_0567,142,0,63.43267605633803,703.15,2013-01-02 23:05:56+00:00,0.0,0
card_0568,142,0,94.82443661971831,1845.81,2013-01-02 23:39:59+00:00,0.0,0
card_0569,142,0,81.75577464788732,2408.06,2013-01-02 23:42:41+00:00,0.0,0
card_0570,142,0,60.69450704225353,620.94,2013-01-02 23:35:06+00:00,0.0,0
card_0571,142,1,76.74070422535212,862.17,2013-01-02 22:37:06+00:00,0.007042253521126761,1
card_0572,142,0,77.67387323943662,795.56,2013-01-02 23:39:55+00:00,0.0,0
card_0573,142,0,87.99295774647888,1013.0,2013-01-02 23:37:47+00:00,0.0,0
card_0574,142,0,64.95429577464789,1599.02,2013-01-02 22:50:11+00:00,0.0,0
card_0575,142,0,69.38528169014084,675.0,2013-01-02 23:54:41+00:00,0.0,0
card_0576,142,0,121.83288732394367,5714.2,2013-01-02 23:48:04+00:00,0.0,0
card_0577,142,0,93.63457746478873,2540.42,2013-01-02 22:45:50+00:00,0.0,0
card_0578,142,0,85.81823943661972,2150.0,2013-01-02 23:40:02+00:00,0.0,0
card_0579,142,0,91.93338028169015,1002.34,2013-01-02 23:19:04+00:00,0.0,0
card_0580,142,1,73.72859154929577,762.44,2013-01-02 23:01:16+00:00,0.007042253521126761,1
card_0581,142,0,108.1225352112676,3605.62,2013-01-02 23:49:02+00:00,0.0,0
card_0582,142,0,88.56577464788732,1406.88,2013-01-02 23:34:11+00:00,0.0,0
card_0583,142,1,75.15401408450704,1504.93,2013-01-02 22:25:04+00:00,0.007042253521126761,1
card_0584,142,1,74.47838028169015,1409.9,2013-01-02 23:36:29+00:00,0.007042253521126761,1
card_0585,142,1,74.8992957746479,772.98,2013-01-02 23:55:56+00:00,0.007042253521126761,1
card_0586,142,1,91.54640845070422,1503.36,2013-01-02 23:51:24+00:00,0.007042253521126761,1
card_0587,142,0,93.16577464788732,1562.39,2013-01-02 23:28:24+00:00,0.0,0
card_0588,142,0,101.47915492957746,1599.28,2013-01-02 23:49:36+00:00,0.0,0
card_0589,142,0,77.84042253521127,3106.41,2013-01-02 23:33:18+00:00,0.0,0
card_0590,142,0,81.73204225352113,1340.41,2013-01-02 23:30:29+00:00,0.0,0
card_0591,142,0,78.10000000000001,1000.0,2013-01-02 23:34:17+00:00,0.0,0
card_0592,142,1,95.39830985915492,1972.71,2013-01-02 23:34:17+00:00,0.007042253521126761,1
card_0593,142,0,73.7656338028169,799.0,2013-01-02 23:53:29+00:00,0.0,0
card_0594,142,0,65.18535211267606,787.0,2013-01-02 23:15:57+00:00,0.0,0
card_0595,142,0,104.11711267605634,2525.81,2013-01-02 23:19:02+00:00,0.0,0
card_0596,142,0,87.75401408450703,1708.41,2013-01-02 22:51:46+00:00,0.0,0
card_0597,142,0,108.08992957746479,3932.5,2013-01-02 23:39:18+00:00,0.0,0
card_0598,142,1,78.80239436619719,1129.99,2013-01-02 23:44:38+00:00,0.007042253521126761,1
card_0599,142,1,59.48457746478873,900.0,2013-01-02 23:47:20+00:00,0.007042253521126761,1
card_0600,142,0,117.90521126760564,2534.12,2013-01-02 22:57:39+00:00,0.0,0
card_0601,142,0,106.58288732394367,1591.49,2013-01-02 23:47:40+00:00,0.0,0
card_0602,142,0,73.74767605633802,1029.48,2013-01-02 23:41:59+00:00,0.0,0
card_0603,142,0,98.2419014084507,2200.0,2013-01-02 23:43:19+00:00,0.0,0
card_0604,142,0,85.878661971831,1311.12,2013-01-02 23:51:34+00:00,0.0,0
card_0605,142,0,97.55098591549296,1717.38,2013-01-02 23:35:38+00:00,0.0,0
card_0606,142,0,113.46260563380282,2756.03,2013-01-02 23:36:07+00:00,0.0,0
card_0607,142,1,70.30908450704224,1522.1,2013-01-02 22:51:22+00:00,0.007042253521126761,1
card_0608,142,0,90.23697183098591,815.2,2013-01-02 23:48:23+00:00,0.0,0
